<DATE>;<TIME>;<OPEN> ;<HIGH>;<LOW> ;<CLOSE> ;<VOL>
27.02.2018;150000;25,608.8646541;25,626.0352339;25,531.3320363;25,568.4032880;3,567
27.02.2018;160000;25,567.6232617;25,579.6136665;25,410.2679487;25,410.2679487;3,492
27.02.2018;170000;25,408.8879021;25,410.8879697;25,408.6878954;25,410.8879697;1,166
28.02.2018;100000;25,486.0105061;25,577.0135787;25,481.9003673;25,572.4734254;1,798
28.02.2018;110000;25,574.0634791;25,574.0634791;25,398.0075348;25,427.8785433;3,594
28.02.2018;120000;25,428.4885639;25,445.8891514;25,313.2546732;25,395.0174338;3,588
28.02.2018;130000;25,396.6674895;25,458.0195610;25,347.3758253;25,429.9286126;3,591
28.02.2018;140000;25,429.2285889;25,440.7789789;25,362.0163196;25,439.8589478;3,59
28.02.2018;150000;25,440.0689549;25,475.8201620;25,268.0031453;25,276.9134462;3,585
28.02.2018;160000;25,279.3035269;25,295.6340783;25,024.8149344;25,024.8149344;3,41
28.02.2018;170000;25,023.2648820;25,030.0451109;25,023.2648820;25,030.0451109;1,2
01.03.2018;100000;25,024.8849367;25,077.2167036;24,877.5999638;24,916.6612827;1,797
01.03.2018;110000;24,916.1212644;25,186.2003833;24,890.0003825;25,007.5943529;3,574
01.03.2018;120000;25,007.7943597;25,088.5270855;24,962.8128409;25,043.8655776;3,574
01.03.2018;130000;25,043.8255762;25,048.2057241;24,852.0491011;24,863.1294752;3,567
01.03.2018;140000;24,861.9994371;24,861.9994371;24,578.0698505;24,578.0698505;3,55
01.03.2018;150000;24,578.0898512;24,595.2704313;24,443.3853030;24,551.1689422;3,492
01.03.2018;160000;24,550.5889227;24,731.7050378;24,483.2666496;24,607.4708432;3,274
01.03.2018;170000;24,595.9704549;24,609.8109222;24,595.9704549;24,609.8109222;1,199
02.03.2018;100000;24,395.7336941;24,415.2843542;24,233.7182239;24,293.5002423;1,434
02.03.2018;110000;24,292.5802113;24,377.8430901;24,235.2582759;24,306.8506931;3,17
02.03.2018;120000;24,297.5803801;24,443.8553189;24,218.5777127;24,443.2252976;3,331
02.03.2018;130000;24,442.3152669;24,551.9489686;24,386.0833683;24,532.4183091;3,36
02.03.2018;140000;24,527.1181302;24,534.0483642;24,348.8321106;24,425.0046824;3,384
02.03.2018;150000;24,425.3546943;24,520.6079104;24,403.8139670;24,433.0149529;3,363
02.03.2018;160000;24,427.2047567;24,592.6903442;24,356.7123766;24,534.4383773;3,015
02.03.2018;170000;24,535.3484081;24,539.0285323;24,535.1384010;24,538.8885276;1,2
05.03.2018;100000;24,472.1362738;24,491.5469292;24,387.9734321;24,421.3345585;854
05.03.2018;110000;24,426.2547246;24,558.2991830;24,391.5235520;24,554.0590398;2,965
05.03.2018;120000;24,554.3590499;24,749.6856449;24,541.7886255;24,719.3146195;3,6
05.03.2018;130000;24,719.0346100;24,784.3068139;24,680.1532972;24,784.1968102;3,6
05.03.2018;140000;24,784.3268145;24,833.4284724;24,763.8461230;24,815.5778697;3,6
05.03.2018;150000;24,817.2979278;24,887.7103052;24,752.2357310;24,886.4402623;3,6
05.03.2018;160000;24,886.1802535;24,961.8428082;24,872.0197754;24,881.1100823;3,594
05.03.2018;170000;24,883.2401542;24,883.2401542;24,875.5998963;24,875.5998963;1,201
06.03.2018;100000;24,966.7329733;24,996.0839643;24,866.5895921;24,904.0108555;1,801
06.03.2018;110000;24,902.8808174;24,929.6117199;24,775.3865127;24,791.5470583;3,598
06.03.2018;120000;24,791.9670725;24,805.7475378;24,709.2442795;24,779.6966582;3,579
06.03.2018;130000;24,779.8466633;24,901.6007742;24,724.6648001;24,901.6007742;3,601
06.03.2018;140000;24,902.0407890;24,957.0126451;24,837.7486183;24,857.2392764;3,599
06.03.2018;150000;24,856.2092416;24,937.4219836;24,831.1183944;24,904.7908819;3,6
06.03.2018;160000;24,904.8208829;24,913.5311770;24,840.4087081;24,886.2702565;3,594
06.03.2018;170000;24,887.1402859;24,887.4102950;24,884.6902032;24,884.9602123;1,201
07.03.2018;100000;24,735.9251803;24,755.5858441;24,572.3296567;24,693.1937375;1,621
07.03.2018;110000;24,681.0333270;24,818.3779642;24,658.0025494;24,790.4070198;3,337
07.03.2018;120000;24,791.0870428;24,796.8272366;24,594.6804114;24,596.7404809;3,509
07.03.2018;130000;24,596.6204769;24,628.0315374;24,540.7885918;24,610.0809313;3,464
07.03.2018;140000;24,610.0709310;24,677.9532230;24,535.9484283;24,644.8021037;3,534
07.03.2018;150000;24,645.5621293;24,736.9152137;24,618.8712281;24,688.2135694;3,54
07.03.2018;160000;24,688.9435940;24,850.5190495;24,685.4134748;24,800.2373517;3,38
07.03.2018;170000;24,805.8175402;24,805.8175402;24,802.1974179;24,802.1974179;1,199
08.03.2018;100000;24,854.2491754;24,951.3324533;24,851.4690815;24,879.9400428;1,663
08.03.2018;110000;24,881.9301100;24,893.9105145;24,780.3266795;24,817.2979278;3,44
08.03.2018;120000;24,819.3279963;24,880.8400732;24,762.6460825;24,800.5273615;3,464
08.03.2018;130000;24,800.7873703;24,814.1678221;24,713.6344277;24,760.7660190;3,479
08.03.2018;140000;24,760.8760228;24,798.1372808;24,703.8840985;24,761.0660292;3,515
08.03.2018;150000;24,761.9560592;24,842.1687675;24,725.3748241;24,840.5487128;3,474
08.03.2018;160000;24,837.9986267;24,909.2510325;24,782.1767420;24,893.6705064;3,237
08.03.2018;170000;24,895.4305658;24,896.6706077;24,894.9505496;24,896.0505868;1,199
09.03.2018;100000;25,016.0246376;25,076.5266803;25,013.3745481;25,059.7361134;1,66
09.03.2018;110000;25,061.7461813;25,178.8301345;25,040.9754800;25,148.3591057;3,406
09.03.2018;120000;25,148.1690993;25,195.6507024;25,140.6988470;25,174.5599903;3,492
09.03.2018;130000;25,174.4799876;25,248.2924798;25,174.1599768;25,220.4615401;3,532
09.03.2018;140000;25,220.4215388;25,282.9536501;25,220.4215388;25,270.8832426;3,536
09.03.2018;150000;25,272.5632993;25,300.2742349;25,244.4023485;25,272.4932969;3,528
09.03.2018;160000;25,272.4932969;25,337.1854812;25,252.2926149;25,330.0652408;3,367
09.03.2018;170000;25,333.7753660;25,336.7354660;25,333.7753660;25,336.5954613;1,199
12.03.2018;100000;25,373.2967004;25,450.0092906;25,368.5165390;25,416.5681615;1,74
12.03.2018;110000;25,417.8682053;25,417.8682053;25,254.0326736;25,254.0326736;3,482
12.03.2018;120000;25,253.5326567;25,280.5735698;25,176.6900622;25,223.6716485;3,467
12.03.2018;130000;25,224.3416711;25,257.4627894;25,186.6203975;25,196.8307423;3,499
12.03.2018;140000;25,196.4907308;25,242.5322853;25,191.9905788;25,219.9915243;3,524
12.03.2018;150000;25,219.6515128;25,241.0522354;25,152.8692580;25,169.3298137;3,527
12.03.2018;160000;25,169.3998161;25,281.1235883;25,165.6296888;25,182.3002517;3,407
12.03.2018;170000;25,181.3202186;25,181.3202186;25,179.3301514;25,179.4601558;1,199
13.03.2018;100000;25,258.6028279;25,377.2568342;25,258.6028279;25,327.7051611;1,743
13.03.2018;110000;25,326.7951304;25,359.2962277;25,244.5723542;25,261.2429171;3,441
13.03.2018;120000;25,266.8131051;25,267.7631372;25,176.5400572;25,184.3903222;3,456
13.03.2018;130000;25,188.4104580;25,215.3213666;25,066.0663272;25,191.1005488;3,493
13.03.2018;140000;25,192.0105795;25,233.7019872;25,114.4679614;25,123.2882592;3,549
13.03.2018;150000;25,123.0882524;25,175.6100258;25,067.1863650;25,086.0570021;3,531
13.03.2018;160000;25,086.4470153;25,113.4479269;24,948.3423523;25,016.9246679;3,337
13.03.2018;170000;25,006.6343205;25,007.8743624;25,006.6343205;25,007.8743624;1,199
14.03.2018;100000;25,087.2670430;25,130.9685185;24,999.1840690;25,042.3155252;1,716
14.03.2018;110000;25,042.3655269;25,068.1863987;24,919.3613738;24,935.5119191;3,482
14.03.2018;120000;24,938.5220208;24,951.9324736;24,705.4341508;24,723.4947606;3,442
14.03.2018;130000;24,725.5848312;24,793.4871238;24,669.6629430;24,768.7262878;3,477
14.03.2018;140000;24,768.9462952;24,906.4609383;24,712.1043760;24,879.3100215;3,565
14.03.2018;150000;24,880.1900513;24,905.2608977;24,725.2948214;24,797.0072427;3,523
14.03.2018;160000;24,797.1372471;24,805.0575145;24,708.2442457;24,758.9659583;3,361
14.03.2018;170000;24,763.1861008;24,763.3261055;24,758.9559579;24,758.9559579;1,199
15.03.2018;100000;24,846.0588989;24,867.4296204;24,754.1257948;24,801.6573997;1,723
15.03.2018;110000;24,801.1073811;24,885.8802434;24,801.1073811;24,864.3195154;3,483
15.03.2018;120000;24,866.8596012;25,054.7159439;24,864.0995080;24,983.1035260;3,491
15.03.2018;130000;24,982.9635213;25,018.5047213;24,947.1423118;24,968.2830256;3,534
15.03.2018;140000;24,968.0430175;24,980.0634234;24,826.2582303;24,826.2582303;3,539
15.03.2018;150000;24,826.1882279;24,878.6499993;24,788.6369601;24,878.3899905;3,542
15.03.2018;160000;24,877.9799766;24,912.9511574;24,848.4689802;24,894.0805203;3,457
15.03.2018;170000;24,874.9098730;24,875.1198801;24,874.4298568;24,874.4998591;1,2
16.03.2018;100000;24,875.3198868;24,981.8734845;24,857.9292996;24,954.1925499;1,105
16.03.2018;110000;24,952.9625083;24,999.8740923;24,920.0313965;24,979.5134048;2,014
16.03.2018;120000;24,977.7733460;25,031.3651555;24,936.9319671;24,957.0926478;1,612
16.03.2018;130000;24,958.6026988;25,027.0350093;24,954.6525654;25,010.9444660;2,236
16.03.2018;140000;25,010.3544461;25,020.9248030;24,956.9026414;24,963.6328686;2,888
16.03.2018;150000;24,967.1429871;24,990.3137695;24,939.0520387;24,983.6935459;3,255
16.03.2018;160000;24,983.4135365;25,008.5243843;24,945.8822693;24,945.8822693;3,342
16.03.2018;170000;24,931.7217912;24,947.4123209;24,931.7217912;24,947.3523189;1,194
19.03.2018;100000;24,894.5305354;24,894.5305354;24,734.4751314;24,777.3565792;1,567
19.03.2018;110000;24,774.7464911;24,783.9568021;24,685.1134647;24,709.5342893;3,316
19.03.2018;120000;24,706.7741961;24,727.0348801;24,608.9408928;24,630.0916070;3,147
19.03.2018;130000;24,632.1116752;24,650.2922890;24,554.9390695;24,583.9900504;2,394
19.03.2018;140000;24,579.3498937;24,585.4901010;24,473.0963062;24,568.6795335;1,952
19.03.2018;150000;24,570.3095885;24,590.9802864;24,455.3057055;24,533.4983456;2,161
19.03.2018;160000;24,535.4384111;24,638.0418754;24,492.7869710;24,623.9714003;2,164
19.03.2018;170000;24,613.0510316;24,613.0510316;24,611.5309803;24,611.7409874;1,168
20.03.2018;100000;24,651.4723289;24,766.9262270;24,651.4723289;24,707.9442356;1,684
20.03.2018;110000;24,706.5841897;24,804.4474939;24,684.1434320;24,768.0662655;3,448
20.03.2018;120000;24,771.2763739;24,784.4268179;24,693.9837642;24,730.8850101;3,482
20.03.2018;130000;24,730.5749997;24,771.4263790;24,713.0444078;24,718.3045854;3,495
20.03.2018;140000;24,718.7646009;24,732.8950780;24,682.3833725;24,696.4638480;3,539
20.03.2018;150000;24,696.4938490;24,782.2567447;24,676.1831632;24,772.8664276;3,529
20.03.2018;160000;24,772.3864114;24,798.6972997;24,721.7447015;24,731.2450223;3,441
20.03.2018;170000;24,732.9250790;24,732.9950814;24,728.1049163;24,728.1049163;1,199
21.03.2018;100000;24,724.3247886;24,759.0759620;24,681.7333506;24,690.0736322;1,798
21.03.2018;110000;24,690.1136335;24,724.2147849;24,656.2324896;24,701.5140185;3,595
21.03.2018;120000;24,701.5140185;24,877.6299648;24,690.9836629;24,845.4588786;3,588
21.03.2018;130000;24,845.0688654;24,877.4299581;24,834.3385031;24,869.1696792;3,589
21.03.2018;140000;24,868.9196707;24,870.8597362;24,809.5476661;24,853.3491450;3,582
21.03.2018;150000;24,853.3091437;24,978.4933704;24,692.4937139;24,735.8851790;3,496
21.03.2018;160000;24,735.9751820;24,868.0296407;24,683.7234178;24,685.1434657;3,569
21.03.2018;170000;24,682.4933763;24,683.6234144;24,681.7033496;24,683.1433982;1,201
22.03.2018;100000;24,526.8381207;24,526.8381207;24,344.3719600;24,413.6342985;1,76
22.03.2018;110000;24,413.0542790;24,520.9279212;24,279.2097598;24,310.0107998;3,576
22.03.2018;120000;24,309.3507775;24,351.3221946;24,186.9666454;24,207.8673510;3,577
22.03.2018;130000;24,207.2873315;24,395.8536982;24,176.9263064;24,314.1009379;3,554
22.03.2018;140000;24,313.4409156;24,453.4856441;24,251.7888340;24,423.4746308;3,556
22.03.2018;150000;24,424.0246494;24,440.6852119;24,199.5970718;24,213.3375357;3,586
22.03.2018;160000;24,212.7875172;24,268.8294094;23,939.5482916;23,950.6886677;3,33
22.03.2018;170000;23,960.3589942;23,961.1490209;23,958.6989382;23,958.6989382;1,2
23.03.2018;100000;23,995.9901973;24,107.0639475;23,951.1686839;24,029.9313432;1,797
23.03.2018;110000;24,029.9813449;24,098.2136487;23,971.9793866;24,080.3830467;3,598
23.03.2018;120000;24,080.2930436;24,103.8438388;23,834.7247523;23,839.8349249;3,596
23.03.2018;130000;23,839.7949235;23,980.6496793;23,838.2348708;23,883.1863886;3,596
23.03.2018;140000;23,883.4663980;24,109.1840191;23,862.2856829;24,081.9931010;3,596
23.03.2018;150000;24,081.6030879;24,109.2840225;23,725.9210787;23,736.8214467;3,576
23.03.2018;160000;23,735.0913883;23,762.7923236;23,509.8537834;23,537.0247008;3,434
23.03.2018;170000;23,534.3446103;23,534.3446103;23,532.3045414;23,533.9945985;1,2
26.03.2018;100000;23,826.5444761;24,044.3518301;23,826.5444761;24,002.0404015;1,599
26.03.2018;110000;24,002.7004238;24,025.1111805;23,834.1447327;23,849.7752605;3,352
26.03.2018;120000;23,846.2351409;23,901.1969967;23,742.0216223;23,869.9459415;3,343
26.03.2018;130000;23,869.5059267;23,999.2603077;23,839.7149208;23,908.9172573;3,522
26.03.2018;140000;23,909.2472685;24,020.5710272;23,904.8271192;23,951.8487069;3,529
26.03.2018;150000;23,955.8988436;24,119.4943672;23,954.7488048;24,083.4031487;3,521
26.03.2018;160000;24,084.0831716;24,232.9481979;24,079.4530153;24,205.1072579;3,501
26.03.2018;170000;24,206.4973048;24,206.4973048;24,203.4172008;24,203.4172008;1,2
27.03.2018;100000;24,277.4397001;24,301.7205199;24,161.9658012;24,256.9890096;1,63
27.03.2018;110000;24,257.3390214;24,333.3615882;24,179.7664023;24,289.0000904;3,273
27.03.2018;120000;24,287.5700421;24,430.3648634;24,224.9579281;24,422.6546031;3,447
27.03.2018;130000;24,422.9246122;24,447.0454266;24,319.6711260;24,365.3226673;3,516
27.03.2018;140000;24,366.4327048;24,421.4645629;24,199.5670708;24,258.4790599;3,501
27.03.2018;150000;24,256.5589951;24,300.7204861;24,093.6834958;24,098.4436565;3,515
27.03.2018;160000;24,097.6436295;24,110.7540721;23,709.5305253;23,861.1356440;3,312
27.03.2018;170000;23,859.3055823;23,860.2356137;23,858.3055485;23,858.5155556;1,199
28.03.2018;100000;23,883.8864122;23,998.7502904;23,808.7538754;23,949.6686333;1,482
28.03.2018;110000;23,949.1186147;23,991.9300602;23,729.4711985;23,823.5543752;3,045
28.03.2018;120000;23,826.2244653;23,936.9282031;23,785.1130772;23,883.5864021;3,268
28.03.2018;130000;23,895.1667931;24,093.2834823;23,871.8060043;23,877.3161904;3,46
28.03.2018;140000;23,874.5860982;24,016.6408945;23,814.0140530;23,958.8689439;3,49
28.03.2018;150000;23,958.9089453;23,989.8699906;23,861.3256505;23,892.3466979;3,495
28.03.2018;160000;23,892.4767022;23,956.6088676;23,757.2621369;23,848.2952105;3,423
28.03.2018;170000;23,848.2952105;23,849.2852439;23,848.1552058;23,849.2252419;1,199
29.03.2018;100000;23,952.5787315;24,046.0418872;23,934.6081248;23,955.1988200;1,715
29.03.2018;110000;23,957.3788936;24,088.8933340;23,928.9379333;24,088.8933340;3,408
29.03.2018;120000;24,099.6436970;24,179.4063901;24,069.1726682;24,138.6650145;3,452
29.03.2018;130000;24,139.0650280;24,148.2653387;24,054.1521610;24,093.1634782;3,536
29.03.2018;140000;24,093.7934995;24,205.3472660;24,047.7719456;24,182.7465029;3,547
29.03.2018;150000;24,182.7265022;24,275.6796407;24,152.3554768;24,242.9885369;3,553
29.03.2018;160000;24,242.9585359;24,315.1209723;24,158.3156780;24,158.3156780;3,478
29.03.2018;170000;24,158.6956908;24,160.8657641;24,103.9238415;24,103.9238415;1,2
02.04.2018;100000;24,077.4129464;24,124.6145401;24,021.9210728;24,083.5631541;1,798
02.04.2018;110000;24,083.3531470;24,104.6938675;23,843.6350532;23,856.6454924;3,599
02.04.2018;120000;23,855.2554455;23,856.2254783;23,578.0260852;23,616.2573760;3,599
02.04.2018;130000;23,617.1174050;23,664.9990217;23,516.4640066;23,591.3265343;3,597
02.04.2018;140000;23,591.8465518;23,616.3973807;23,410.1904184;23,410.3904251;3,596
02.04.2018;150000;23,409.0503799;23,496.0733181;23,345.3082277;23,485.1129481;3,6
02.04.2018;160000;23,485.3929575;23,673.2192993;23,437.4613392;23,629.9478383;3,57
02.04.2018;170000;23,639.6181648;23,644.9883461;23,639.1381486;23,644.9883461;1,201
03.04.2018;100000;23,699.1301741;23,823.3143671;23,699.1301741;23,768.9025299;1,799
03.04.2018;110000;23,770.8625961;23,862.7856998;23,665.1290261;23,852.0753381;3,6
03.04.2018;120000;23,851.2053088;23,911.7373526;23,731.2612590;23,731.2612590;3,6
03.04.2018;130000;23,731.2012570;23,802.6236685;23,711.1005783;23,772.9526666;3,6
03.04.2018;140000;23,772.9926680;23,870.1159473;23,738.4315011;23,857.9355360;3,6
03.04.2018;150000;23,857.6255255;23,887.9565496;23,693.3899803;23,871.9460090;3,601
03.04.2018;160000;23,866.6458301;24,045.1618575;23,848.7052243;24,036.9415799;3,585
03.04.2018;170000;24,030.8113730;24,034.1714864;24,030.8113730;24,034.1714864;1,2
04.04.2018;100000;23,654.9486824;23,693.1199712;23,523.9542595;23,688.8698277;1,799
04.04.2018;110000;23,691.0699020;23,857.4855208;23,628.3477842;23,846.1651386;3,54
04.04.2018;120000;23,846.7151572;23,932.0880397;23,765.1724040;23,901.5970102;3,6
04.04.2018;130000;23,901.3570021;24,026.2812200;23,874.5860982;23,983.1897651;3,599
04.04.2018;140000;23,982.9697576;23,991.0800315;23,882.0263494;23,945.4184898;3,599
04.04.2018;150000;23,945.4884921;24,162.0358036;23,945.4884921;24,145.1752343;3,6
04.04.2018;160000;24,145.7552539;24,309.7807920;24,125.9445850;24,266.6993374;3,58
04.04.2018;170000;24,266.6993374;24,267.1093513;24,264.3592584;24,265.1192841;1,199
05.04.2018;100000;24,324.4712880;24,466.6460884;24,323.6112590;24,466.6460884;1,799
05.04.2018;110000;24,465.5260506;24,500.6772374;24,432.8749482;24,458.7758227;3,599
05.04.2018;120000;24,458.7058203;24,616.7711572;24,458.6158173;24,604.4107399;3,599
05.04.2018;130000;24,605.5907797;24,623.0913706;24,496.1970862;24,535.7284209;3,599
05.04.2018;140000;24,535.3084067;24,564.6393970;24,356.1723584;24,418.8244738;3,599
05.04.2018;150000;24,423.4746308;24,552.9290017;24,390.7135246;24,547.2888112;3,597
05.04.2018;160000;24,547.5288193;24,594.3303995;24,455.2157025;24,503.3573279;3,582
05.04.2018;170000;24,503.3573279;24,506.0474188;24,502.6673046;24,506.0474188;1,199
06.04.2018;100000;24,374.4229746;24,435.2250275;24,245.8386331;24,394.7236600;1,799
06.04.2018;110000;24,395.5536881;24,419.5644988;24,147.4453110;24,164.2158772;3,368
06.04.2018;120000;24,164.1058735;24,192.0168159;24,082.8931314;24,168.3460167;3,6
06.04.2018;130000;24,167.6959947;24,174.0162081;24,049.4920037;24,169.6860619;1,759
06.04.2018;150000;23,912.8573904;23,943.9584405;23,753.0119934;23,786.3031174;2,492
06.04.2018;160000;23,786.1431120;23,990.1399997;23,739.0015203;23,932.0780393;3,514
06.04.2018;170000;23,928.6779245;23,933.5680896;23,928.6779245;23,933.5680896;1,201
09.04.2018;100000;24,094.3935197;24,177.4963256;24,049.3820000;24,149.4153775;1,62
09.04.2018;110000;24,148.5453481;24,231.8581611;24,086.1832425;24,196.5269682;3,411
09.04.2018;120000;24,203.9372184;24,293.6002457;24,163.3858492;24,274.9896174;3,484
09.04.2018;130000;24,275.0296187;24,310.8008265;24,249.3687523;24,297.6003808;3,224
09.04.2018;140000;24,303.5405813;24,374.0029604;24,302.9205604;24,367.2327318;3,53
09.04.2018;150000;24,368.6427794;24,368.6427794;24,220.6177816;24,275.5796373;3,522
09.04.2018;160000;24,275.7396427;24,293.0302265;23,955.6388348;23,981.3597033;3,476
09.04.2018;170000;23,984.3898056;23,984.3898056;23,979.9096543;23,979.9096543;1,201
10.04.2018;100000;24,199.7670776;24,388.7634588;24,199.7670776;24,295.4103068;1,798
10.04.2018;110000;24,295.9703257;24,472.9563015;24,270.8594779;24,430.1548563;3,594
10.04.2018;120000;24,430.8748806;24,512.1776257;24,359.8324820;24,447.2054320;3,595
10.04.2018;130000;24,447.0354263;24,456.7057528;24,235.1582725;24,349.2321241;3,582
10.04.2018;140000;24,349.2221237;24,428.0547854;24,311.0108336;24,419.2344876;3,593
10.04.2018;150000;24,419.1044832;24,475.1463754;24,333.0615781;24,439.9351866;3,569
10.04.2018;160000;24,440.9952223;24,468.8161617;24,382.0932336;24,406.1640463;3,542
10.04.2018;170000;24,406.1640463;24,408.8241361;24,406.1340453;24,408.8241361;1,197
11.04.2018;100000;24,275.0096180;24,318.9111003;24,196.5469688;24,309.1107694;1,799
